자치구,안심 주소,CCTV 용도,위도,경도,CCTV 수량,수정 일시,,
관악구,K3018 3-3S 중앙동 50-168,방범,37.48560694,126.9513628,1,2021-09-08,,
관악구,P6005 3-5S 은천동 941-13와 942-1 (꿈의광장문구 앞),방범,37.48561304,126.9405107,1,2021-09-08,,
관악구,G6001 4-4SC 신사동 514-1와 502-21,방범,37.48562539,126.9154785,1,2021-09-08,,
관악구,S0011 2-2SC 남부초교(신사동 467와 463-36),방범,37.48562569,126.9228387,1,2021-09-08,,
관악구,P6005 1-5R 은천동 941-13와 942-1 (꿈의광장문구 앞),방범,37.48563924,126.9405987,1,2021-09-08,,
관악구,P6040 2-3SC 신림동 1461-5와 1463-43 (사거리 1461-5모퉁이),방범,37.48564291,126.9262905,1,2021-09-08,,
관악구,D2083 4-4S 중앙동 457-155,방범,37.48564325,126.9503297,1,2021-09-08,,
관악구,G6010 2-2UC 신사동 480-2와 493-21,방범,37.4856459,126.9180574,1,2021-09-08,,
관악구,T7002 3-3S 은천동 936-6,방범,37.48565075,126.9408259,1,2021-09-08,,
관악구,C3016 3-5S 중앙동 459-58,방범,37.48565167,126.947913,1,2021-09-08,,
관악구,YC016 3-3U 은천동 957-22,방범,37.48565526,126.9374938,1,2021-09-08,,
관악구,P6005 4-5S 은천동 941-13와 942-1 (꿈의광장문구 앞),방범,37.48565692,126.9406655,1,2021-09-08,,
관악구,D2083 3-4S 중앙동 457-155,방범,37.48567668,126.9504482,1,2021-09-08,,
관악구,C3016 2-5S 중앙동 459-58,방범,37.48567736,126.9480596,1,2021-09-08,,
관악구,YC016 2-3U 은천동 957-22,방범,37.48567766,126.9375914,1,2021-09-08,,
관악구,P6040 1-3RXCL 신림동 1461-5와 1463-43,방범,37.48568238,126.9265036,1,2021-09-08,,
관악구,T7002 2-3S 은천동 936-6,방범,37.48568826,126.9407575,1,2021-09-08,,
관악구,N7001 3-3S 은천동 899-27, 현대시장 부근,방범,37.4856907,126.946891,1,2021-09-08,
관악구,P6005 2-5S 은천동 941-13와 942-1 (꿈의광장문구 앞),방범,37.48570427,126.9406027,1,2021-09-08,,
관악구,YC010 1-3S 은천동 957-12,방범,37.48570488,126.9370443,1,2021-09-08,,
관악구,P6040 3-3SC 신림동 1461-5와 1463-43 (사거리 1461-5모퉁이),방범,37.48571114,126.9267436,1,2021-09-08,,
관악구,C3016 1-5RL 중앙동 459-58,방범,37.48571725,126.947981,1,2021-09-08,,
관악구,YC010 2-3S 은천동 957-12,방범,37.48572108,126.9371011,1,2021-09-08,,
관악구,T7002 1-3S 은천동 936-6,방범,37.48572319,126.9408809,1,2021-09-08,,
관악구,P6007 1-1R 은천동 902-36와 1708-4 (옥토교회 앞),방범,37.48572669,126.9435484,1,2021-09-08,,
관악구,K3011 1-2S 신림동 1421-1,방범,37.48572832,126.932036,1,2021-09-08,,
관악구,YC016 1-3U 은천동 957-22,방범,37.48573306,126.9375431,1,2021-09-08,,
관악구,K3011 2-2S 신림동 1421-1,방범,37.48574626,126.9321527,1,2021-09-08,,
관악구,C3016 4-5S 중앙동 459-58,방범,37.48574642,126.9478972,1,2021-09-08,,
관악구,D2071 1-1RXL 은천동 956-3,방범,37.48574948,126.9379769,1,2021-09-08,,
관악구,YC010 3-3S 은천동 957-12,방범,37.48575341,126.9370808,1,2021-09-08,,
관악구,G8010 1-3RXC 조원동 534-1와 518-45,방범,37.48576328,126.9121924,1,2021-09-08,,
관악구,DD035 4-5S 성현동 42-1,방범,37.48576592,126.955839,1,2021-09-08,,
관악구,C3016 5-5S 중앙동 459-58,방범,37.48576674,126.9480296,1,2021-09-08,,
관악구,N7001 1-3RXXC 은천동 899-27, 현대시장 부근,방범,37.48578368,126.9469029,1,2021-09-08,
관악구,DD035 1-5RXXC 성현동 42-1,방범,37.48579092,126.9557582,1,2021-09-08,,
관악구,G8010 3-3SC 조원동 534-1와 518-45 (삼거리 534-1주차장입구),방범,37.48582068,126.9124413,1,2021-09-08,,
관악구,DD035 3-5S 성현동 42-1,방범,37.48582306,126.9556527,1,2021-09-08,,
관악구,DD035 5-5S 성현동 42-1,방범,37.48583028,126.9558232,1,2021-09-08,,
관악구,YC001 1-3S 신림동 1432-136 ,방범,37.48583071,126.9275308,1,2021-09-08,,
관악구,DB014 1-2SC 중앙동 41-555,방범,37.48583174,126.9523768,1,2021-09-08,,
관악구,DD035 2-5S 성현동 42-1,방범,37.4858517,126.9557312,1,2021-09-08,,
관악구,YC002 3-4S 신림동 1432-53 ,방범,37.48585702,126.9280662,1,2021-09-08,,
관악구,YC001 3-3S 신림동 1432-136 ,방범,37.48586374,126.9274624,1,2021-09-08,,
관악구,DB014 2-2S 중앙동 41-555,방범,37.48586391,126.952351,1,2021-09-08,,
관악구,N7001 2-3S 은천동 899-27, 현대시장 부근,방범,37.48587905,126.9469178,1,2021-09-08,
관악구,CA009 4-5SC 중앙동 888-12 (예대어린이집),방범,37.48588332,126.9475019,1,2021-09-08,,
관악구,YC002 4-4S 신림동 1432-53 ,방범,37.4858907,126.9279727,1,2021-09-08,,
관악구,G8010 2-3S 조원동 534-1와 518-45 (삼거리 534-1주차장입구),방범,37.48589551,126.9120868,1,2021-09-08,,
관악구,DB037 1-1R 신사동 480-15,방범,37.48590541,126.9197505,1,2021-09-08,,
관악구,YC001 2-3S 신림동 1432-136 ,방범,37.48590668,126.9275072,1,2021-09-08,,
관악구,CA009 2-5SC 중앙동 888-12 (예대어린이집),방범,37.48591823,126.9476118,1,2021-09-08,,
관악구,CA009 1-5RL 중앙동 888-12 (예대어린이집),방범,37.48592529,126.9475354,1,2021-09-08,,
관악구,P1039 1-1R 신사동 467-1와 463-80,방범,37.48592629,126.922622,1,2021-09-08,,
관악구,P6029 1-1R 신림동 1460-32와 1460-31 (삼거리 1460-32앞),방범,37.48593505,126.9252043,1,2021-09-08,,
관악구,YC002 1-4SL 신림동 1432-53 ,방범,37.48593859,126.9281156,1,2021-09-08,,
관악구,G6002 2-3SC 신사동 516-4와 515-1 (사거리 516-4모퉁이),방범,37.48593902,126.9151256,1,2021-09-08,,
관악구,CA009 3-5SC 중앙동 888-12 (예대어린이집),방범,37.48595304,126.9474794,1,2021-09-08,,
관악구,P1043 1-1RL 신사동 515-8와 515-10 (사거리 515-8모퉁이),방범,37.48595557,126.9146921,1,2021-09-08,,
관악구,YC002 2-4S 신림동 1432-53 ,방범,37.48596101,126.9279991,1,2021-09-08,,
관악구,CA009 5-5SC 중앙동 888-12 (예대어린이집),방범,37.48596828,126.9475759,1,2021-09-08,,
관악구,DB036 1-1R 신림동 1413-1,방범,37.48597752,126.933461,1,2021-09-08,,
관악구,N7006 3-3S 조원동 518-56, 신대방역 난곡방향 부근,방범,37.48599679,126.9136625,1,2021-09-08,
관악구,DA021 3-5S 은천동 941-1,방범,37.48599911,126.9406311,1,2021-09-08,,
관악구,D3052 3-5SC 신사동 462-12,방범,37.48602551,126.9210408,1,2021-09-08,,
관악구,G6002 1-3RXC 신사동 516-4와 515-1,방범,37.48603165,126.9151027,1,2021-09-08,,
관악구,YC009 1-2S 은천동 957-14,방범,37.48604331,126.937082,1,2021-09-08,,
관악구,DC055 3-3S 은천동 899-36,방범,37.48604497,126.9463317,1,2021-09-08,,
관악구,T0010 3-4S 신림동 1461-1,방범,37.48606319,126.9261495,1,2021-09-08,,
관악구,G8011 1-5RXC 조원동 519-14와 518-61,방범,37.48606362,126.913103,1,2021-09-08,,
관악구,G8011 2-5S 조원동 519-14와 518-61,방범,37.48606362,126.913103,1,2021-09-08,,
관악구,G8011 3-5SC 조원동 519-14와 518-61,방범,37.48606362,126.913103,1,2021-09-08,,
관악구,G8011 4-5SC 조원동 519-14와 518-61,방범,37.48606362,126.913103,1,2021-09-08,,
관악구,G8011 5-5SC 조원동 519-14와 518-61,방범,37.48606362,126.913103,1,2021-09-08,,
관악구,DC055 1-3S 은천동 899-36,방범,37.48606561,126.9464977,1,2021-09-08,,
관악구,G9004 3-3UC 신사동 493-5와 494-12 (사거리 493-5모퉁이),방범,37.48606638,126.9178497,1,2021-09-08,,
관악구,DD045 4-5S 은천동 960-13,방범,37.48607185,126.9349263,1,2021-09-08,,
관악구,C2001 2-4U 중앙동 458-113,방범,37.48607705,126.94966,1,2021-09-08,,
관악구,G9004 1-3RXC 신사동 493-5와 494-12,방범,37.48607931,126.9179269,1,2021-09-08,,
관악구,N7006 1-3RXXC 조원동 518-56, 신대방역 난곡방향 부근,방범,37.48608975,126.9136445,1,2021-09-08,
관악구,G9004 2-3UC 신사동 493-5와 494-12 (사거리 493-5모퉁이),방범,37.48609079,126.9179825,1,2021-09-08,,
관악구,YC009 2-2S 은천동 957-14,방범,37.48609259,126.9371111,1,2021-09-08,,
관악구,DB005 1-1RL 은천동 902-23,방범,37.48609363,126.9441028,1,2021-09-08,,
관악구,T0010 4-4S 신림동 1461-1,방범,37.48610336,126.9260698,1,2021-09-08,,
관악구,D3052 4-5S 신사동 462-12,방범,37.48610766,126.9209016,1,2021-09-08,,
관악구,C2001 1-4RXC 중앙동 458-113,방범,37.48611457,126.9495893,1,2021-09-08,,
관악구,C2001 4-4U 중앙동 458-113,방범,37.48611811,126.9495007,1,2021-09-08,,
관악구,DA021 1-5R 은천동 941-1,방범,37.48612428,126.9406455,1,2021-09-08,,
관악구,DA021 4-5S 은천동 941-1,방범,37.48612615,126.9408071,1,2021-09-08,,
관악구,DD045 3-5S 은천동 960-13,방범,37.48613093,126.9350643,1,2021-09-08,,
관악구,D3052 1-5R 신사동 462-12,방범,37.48613099,126.9210205,1,2021-09-08,,
관악구,T0010 2-4S 신림동 1461-1,방범,37.48613294,126.9261898,1,2021-09-08,,
관악구,DA021 5-5S 은천동 941-1,방범,37.4861403,126.9405109,1,2021-09-08,,
관악구,G6002 3-3SC 신사동 516-4와 515-1 (사거리 516-4모퉁이),방범,37.48614161,126.9150655,1,2021-09-08,,
관악구,D3052 2-5S 신사동 462-12,방범,37.48615789,126.9211528,1,2021-09-08,,
관악구,DC055 2-3S 은천동 899-36,방범,37.48616746,126.9463653,1,2021-09-08,,
관악구,T0010 1-4S 신림동 1461-1,방범,37.48616775,126.9261,1,2021-09-08,,
관악구,DD045 1-5R 은천동 960-13,방범,37.48617555,126.9349307,1,2021-09-08,,
관악구,C2001 3-4U 중앙동 458-113,방범,37.48617715,126.9496005,1,2021-09-08,,
관악구,AF028 4-4S 은천동 962 (은천마을마당),방범,37.48618734,126.9358864,1,2021-09-08,,
관악구,N7006 2-3S 조원동 518-56, 신대방역 난곡방향 부근,방범,37.48619701,126.9136264,1,2021-09-08,
관악구,AE007 2-2S 신사동 498(공원내#03),방범,37.48621096,126.9114896,1,2021-09-08,,
관악구,AF028 1-4R 은천동 962 (은천마을마당),방범,37.48623304,126.9358387,1,2021-09-08,,
관악구,D3052 5-5SC 신사동 462-12,방범,37.48623469,126.9210204,1,2021-09-08,,
관악구,AE007 1-2R 신사동 498(공원내#02),방범,37.48623469,126.9113587,1,2021-09-08,,
관악구,DA021 2-5S 은천동 941-1,방범,37.48623692,126.9406555,1,2021-09-08,,
관악구,AE011 1-1R 신사동 501-30 (새빛어린이공원),방범,37.48624049,126.9152719,1,2021-09-08,,
관악구,AF028 2-4S 은천동 962 (은천마을마당),방범,37.48624247,126.9357207,1,2021-09-08,,
관악구,D2072 2-5S 은천동 957-1,방범,37.48625024,126.9360107,1,2021-09-08,,
관악구,N7003 2-3S 은천동 956-2, 봉일시장 부근,방범,37.48626015,126.9380917,1,2021-09-08,
관악구,P1029 5-6S 중앙동 465-2와 466-55,방범,37.48626233,126.9484836,1,2021-09-08,,
관악구,N7003 1-3RXXC 은천동 956-2, 봉일시장 부근,방범,37.48626959,126.9379122,1,2021-09-08,
관악구,DD045 5-5S 은천동 960-13,방범,37.48627022,126.9347702,1,2021-09-08,,
관악구,N7003 3-3S 은천동 956-2, 봉일시장 부근,방범,37.48627425,126.9377088,1,2021-09-08,
관악구,DG063 5-5S 신사동 517-40,방범,37.48627577,126.9143354,1,2021-09-08,,
관악구,AF028 3-4S 은천동 962 (은천마을마당),방범,37.48627878,126.9358614,1,2021-09-08,,
관악구,D2103 3-4S 청림동 16-44,방범,37.48627972,126.9591621,1,2021-09-08,,
관악구,DA005 4-4S 중앙동 458-42,방범,37.48629092,126.9514181,1,2021-09-08,,
관악구,T8003 1-1R 신림동 1418-34,방범,37.4862993,126.9324971,1,2021-09-08,,
관악구,P1029 6-6SC 중앙동 465-2와 466-55,방범,37.48630083,126.9486239,1,2021-09-08,,
관악구,DD045 2-5S 은천동 960-13,방범,37.4863079,126.9350069,1,2021-09-08,,
관악구,P1029 4-6SC 중앙동 465-2와 466-55,방범,37.48632129,126.9483916,1,2021-09-08,,
관악구,P1015 1-1R 신림동 1462-14와 1462-15,방범,37.48632503,126.9247404,1,2021-09-08,,
관악구,D2072 5-5S 은천동 957-1,방범,37.48633795,126.9362081,1,2021-09-08,,
관악구,DG063 2-5S 신사동 517-40,방범,37.48634006,126.9142217,1,2021-09-08,,
관악구,D2072 1-5R 은천동 957-1,방범,37.48634056,126.9360757,1,2021-09-08,,
관악구,P1029 1-6RL 중앙동 465-2와 466-55,방범,37.48634078,126.9485038,1,2021-09-08,,
관악구,DA005 2-4S 중앙동 458-42,방범,37.48634533,126.9515604,1,2021-09-08,,
관악구,P6039 3-3S 신림동 1425-12 (1425 앞),방범,37.48634794,126.9294332,1,2021-09-08,,
관악구,D2103 1-4R 청림동 16-44,방범,37.48635301,126.9589208,1,2021-09-08,,
관악구,D2072 3-5S 은천동 957-1,방범,37.48635388,126.9359085,1,2021-09-08,,
관악구,DG063 1-5R 신사동 517-40,방범,37.48635682,126.9143234,1,2021-09-08,,
관악구,DA005 1-4R 중앙동 458-42,방범,37.48636174,126.951468,1,2021-09-08,,
관악구,DA005 3-4S 중앙동 458-42,방범,37.48636718,126.9513618,1,2021-09-08,,
관악구,DB038 3-5S 신사동 462-5,방범,37.48636779,126.922924,1,2021-09-08,,
관악구,P1029 3-6S 중앙동 465-2와 466-55,방범,37.4863785,126.9483804,1,2021-09-08,,
관악구,DG063 4-5S 신사동 517-40,방범,37.48637954,126.9144281,1,2021-09-08,,
관악구,P6034 2-2S 신림동 1414-18와 1414-14 (색동공원 외부),방범,37.4863958,126.9330256,1,2021-09-08,,
관악구,DG063 3-5S 신사동 517-40,방범,37.48639732,126.9142934,1,2021-09-08,,
관악구,D2103 2-4S 청림동 16-44,방범,37.48640292,126.9586819,1,2021-09-08,,
관악구,P6034 1-2S 신림동 1414-18와 1414-14 (색동공원 외부),방범,37.48641196,126.9331513,1,2021-09-08,,
관악구,DG038 1-1R 조원동 518-5,방범,37.48641743,126.9126134,1,2021-09-08,,
관악구,DE021 2-4S 신림동 1460-20,방범,37.48642222,126.925579,1,2021-09-08,,
관악구,P1029 2-6SC 중앙동 465-2와 466-55,방범,37.48642329,126.9485845,1,2021-09-08,,
관악구,P6039 1-3S 신림동 1425-12 (1425 앞),방범,37.48642665,126.9295004,1,2021-09-08,,
관악구,C2006 2-3U 은천동 622-1,방범,37.48643488,126.9432615,1,2021-09-08,,
관악구,A0014 1-1R 색동공원 (신림동 1418-1와 1414-34),방범,37.48643683,126.9328649,1,2021-09-08,,
관악구,CB007 2-3SC 은천동 940-21, 은천병설유치원,방범,37.48643795,126.939898,1,2021-09-08,
관악구,DB038 2-5S 신사동 462-5,방범,37.48643915,126.9226816,1,2021-09-08,,
관악구,CB007 1-3R 은천동 940-21, 은천병설유치원,방범,37.48644079,126.9398051,1,2021-09-08,
관악구,CB007 3-3SC 은천동 940-21, 은천병설유치원,방범,37.48644652,126.939717,1,2021-09-08,
관악구,G6003 2-4SC 신사동 501-30와 516-1 (사거리 501-30모퉁이),방범,37.48645015,126.9148184,1,2021-09-08,,
관악구,P6039 2-3S 신림동 1425-12 (1425 앞),방범,37.48645341,126.9293882,1,2021-09-08,,
관악구,DE021 3-4S 신림동 1460-20,방범,37.48645512,126.9254807,1,2021-09-08,,
관악구,D2072 4-5S 은천동 957-1,방범,37.48645682,126.9361609,1,2021-09-08,,
관악구,C2006 1-3RXC 은천동 622-1,방범,37.48646711,126.9433624,1,2021-09-08,,
관악구,DB038 1-5R 신사동 462-5,방범,37.48646785,126.9228296,1,2021-09-08,,
관악구,DE021 1-4R 신림동 1460-20,방범,37.48647028,126.9255513,1,2021-09-08,,
관악구,DB038 5-5S 신사동 462-5,방범,37.4864787,126.9230091,1,2021-09-08,,
관악구,G6003 1-4RXCL 신사동 501-30와 516-1,방범,37.48647909,126.9149646,1,2021-09-08,,
관악구,DG075 2-2S 신림동 518-10,방범,37.48648491,126.9132838,1,2021-09-08,,
관악구,DE021 4-4S 신림동 1460-20,방범,37.48648543,126.9256168,1,2021-09-08,,
관악구,D2103 4-4S 청림동 16-44,방범,37.48649111,126.9591299,1,2021-09-08,,
관악구,C2006 3-3U 은천동 622-1,방범,37.48649755,126.9434611,1,2021-09-08,,
관악구,DG011 3-4S 신림동 1462-42,방범,37.48649905,126.9239409,1,2021-09-08,,
관악구,G6003 4-4SC 신사동 501-30와 516-1 (사거리 501-30모퉁이),방범,37.48650161,126.915104,1,2021-09-08,,
관악구,G6004 2-4S 신사동 494-10와 494-16 (사거리 494-10 모퉁이),방범,37.48650215,126.9177,1,2021-09-08,,
관악구,DG075 1-2S 신림동 518-10,방범,37.48651993,126.9134009,1,2021-09-08,,
관악구,G6004 1-4R 신사동 494-10와 494-16 (사거리 494-10모퉁이),방범,37.48652144,126.9177998,1,2021-09-08,,
관악구,G6004 4-4S 신사동 494-10와 494-16 (사거리 494-10 모퉁이),방범,37.48653895,126.917912,1,2021-09-08,,
관악구,DC046 1-4S 신사동 479-31,방범,37.48657004,126.918257,1,2021-09-08,,
관악구,G6003 3-4SC 신사동 501-30와 516-1 (사거리 501-30모퉁이),방범,37.48658135,126.9149319,1,2021-09-08,,
관악구,DD060 3-3S 청림동 1717-11, 104동 뒤,방범,37.48658398,126.9619171,1,2021-09-08,
관악구,DB038 4-5S 신사동 462-5,방범,37.48658581,126.9227667,1,2021-09-08,,
관악구,P1020 3-5S 은천동 940-19와 937-5,방범,37.48658589,126.9406991,1,2021-09-08,,
관악구,DC046 3-4S 신사동 479-31,방범,37.48659411,126.9181627,1,2021-09-08,,
관악구,G6004 3-4S 신사동 494-10와 494-16 (사거리 494-10 모퉁이),방범,37.48660546,126.9177784,1,2021-09-08,,
관악구,J2011 2-5UC 신림동 1417-37,방범,37.48661776,126.9305471,1,2021-09-08,,
관악구,DC046 2-4S 신사동 479-31,방범,37.48662103,126.9182996,1,2021-09-08,,
관악구,T8010 1-2S 보라매동 952-6와 19,방범,37.48662159,126.9386419,1,2021-09-08,,
관악구,DD020 3-3S 보라매동 955-39,방범,37.48662498,126.937273,1,2021-09-08,,
관악구,P1026 2-3UC 성현동 41-6와 41-177 (골목포함오거리 41-6모퉁이),방범,37.486625,126.9551576,1,2021-09-08,,
관악구,DG011 1-4R 신림동 1462-42,방범,37.4866277,126.9238181,1,2021-09-08,,
관악구,DD020 1-3R 보라매동 955-39,방범,37.48663216,126.9373381,1,2021-09-08,,
관악구,T8010 2-2S 보라매동 952-6와 19,방범,37.48664121,126.9385409,1,2021-09-08,,
관악구,DC046 4-4S 신사동 479-31,방범,37.48664778,126.9182087,1,2021-09-08,,
관악구,G6007 1-1RXC 신사동 471-20와 471-15,방범,37.48664902,126.9210091,1,2021-09-08,,
관악구,J2011 4-5UC 신림동 1417-37,방범,37.48666348,126.9304699,1,2021-09-08,,
관악구,P1020 5-5S 은천동 940-19와 937-5,방범,37.48666509,126.9408164,1,2021-09-08,,
관악구,DG011 4-4S 신림동 1462-42,방범,37.48666596,126.9240005,1,2021-09-08,,
관악구,P1026 1-3RL 성현동 41-6와 41-177 (골목포함오거리 41-6모퉁이),방범,37.48667149,126.9551732,1,2021-09-08,,
관악구,J2011 1-5R 신림동 1417-37,방범,37.48667497,126.9305363,1,2021-09-08,,
관악구,DA022 3-5S 은천동 939-15,방범,37.48667532,126.9393923,1,2021-09-08,,
관악구,P1020 1-5R 은천동 940-19와 937-5,방범,37.48667672,126.9407095,1,2021-09-08,,
관악구,P1020 2-5S 은천동 940-19와 937-5,방범,37.48667928,126.9405878,1,2021-09-08,,
관악구,DD020 2-3S 보라매동 955-39,방범,37.48668044,126.9373403,1,2021-09-08,,
관악구,J2011 5-5UC 신림동 1417-37,방범,37.4866936,126.9305991,1,2021-09-08,,
관악구,LC001 P1F07 신사시장공영(신사동 494-37),방범,37.48670658,126.91705,1,2021-09-08,,
관악구,P6032 3-4S 신림동 1432-159와 1432-156,방범,37.48672809,126.9272693,1,2021-09-08,,
관악구,DG011 2-4S 신림동 1462-42,방범,37.48673014,126.9237043,1,2021-09-08,,
관악구,J2011 3-5UC 신림동 1417-37,방범,37.48673216,126.9305093,1,2021-09-08,,
관악구,NF002 1-2RXXC 중앙동 465-2,방범,37.48674085,126.9483033,1,2021-09-08,,
관악구,P1026 3-3UC 성현동 41-6와 41-177 (골목포함오거리 41-6모퉁이),방범,37.48674301,126.9551889,1,2021-09-08,,
관악구,J2003 4-5UC 성현동 41-318,방범,37.48674979,126.9539769,1,2021-09-08,,
관악구,DA022 4-5S 은천동 939-15,방범,37.48676218,126.9395502,1,2021-09-08,,
관악구,DD060 1-3R 청림동 1717-11, 104동 뒤,방범,37.48676635,126.9619035,1,2021-09-08,
관악구,P6032 4-4S 신림동 1432-159와 1432-156,방범,37.48676736,126.9271615,1,2021-09-08,,
관악구,P1020 4-5S 은천동 940-19와 937-5,방범,37.48676803,126.9407158,1,2021-09-08,,
관악구,DA022 1-5R 은천동 939-15,방범,37.48677427,126.9394212,1,2021-09-08,,
관악구,P6032 1-4RL 신림동 1432-159와 1432-156,방범,37.48678351,126.9272513,1,2021-09-08,,
관악구,DA022 2-5S 은천동 939-15,방범,37.48678398,126.9392929,1,2021-09-08,,
관악구,NF002 2-2S 중앙동 465-2,방범,37.48678416,126.9480581,1,2021-09-08,,
관악구,NA002 5-5U 중앙동 463-1, 더불유에스타워 부근,방범,37.4868279,126.9469817,1,2021-09-08,
관악구,J2012 2-5UC 신사동 517-21,방범,37.48682822,126.9148612,1,2021-09-08,,
관악구,T8009 2-2S 은천동 938-4,방범,37.48683297,126.9412031,1,2021-09-08,,
관악구,T0020 2-3S 조원동 518-1, 신대방역 맞은편 신호등주에,방범,37.48683335,126.9133946,1,2021-09-08,
관악구,J2003 5-5UC 성현동 41-318,방범,37.48683345,126.9541485,1,2021-09-08,,
관악구,J2003 1-5R 성현동 41-318,방범,37.48683887,126.9540128,1,2021-09-08,,
관악구,P6032 2-4S 신림동 1432-159와 1432-156,방범,37.48684429,126.9272355,1,2021-09-08,,
관악구,J2003 3-5U 성현동 41-318,방범,37.48684809,126.9538647,1,2021-09-08,,
관악구,D2051 4-4S 성현동 40-7,방범,37.48687343,126.9559719,1,2021-09-08,,
관악구,DA022 5-5S 은천동 939-15,방범,37.48688229,126.9394831,1,2021-09-08,,
관악구,T0020 1-3S 조원동 518-1, 신대방역 맞은편 신호등주에,방범,37.48688519,126.9133766,1,2021-09-08,
관악구,T8009 1-2S 은천동 938-4,방범,37.48689557,126.9412434,1,2021-09-08,,
관악구,T0020 3-3S 조원동 518-1, 신대방역 맞은편 신호등주에,방범,37.48689766,126.9133227,1,2021-09-08,
관악구,J2012 4-5UC 신사동 517-21,방범,37.48689872,126.9146973,1,2021-09-08,,
관악구,D2092 3-4S 청림동 14-46,방범,37.48690181,126.958356,1,2021-09-08,,
관악구,NA002 4-5U 중앙동 463-1, 더불유에스타워 부근,방범,37.48691139,126.9470969,1,2021-09-08,
관악구,NA002 1-5RXXC 중앙동 463-1, 더불유에스타워 부근,방범,37.48692205,126.9469488,1,2021-09-08,
관악구,J2012 1-5RL 신사동 517-21,방범,37.48692296,126.9148375,1,2021-09-08,,
관악구,D2092 1-4R 청림동 14-46,방범,37.4869323,126.9584175,1,2021-09-08,,
관악구,J2003 2-5UC 성현동 41-318,방범,37.48693576,126.9540307,1,2021-09-08,,
관악구,NA002 2-5U 중앙동 463-1, 더불유에스타워 부근,방범,37.48693866,126.9467715,1,2021-09-08,
관악구,DD060 2-3S 청림동 1717-11, 104동 뒤,방범,37.48694156,126.9618945,1,2021-09-08,
관악구,J2012 3-5UC 신사동 517-21,방범,37.48694539,126.9149463,1,2021-09-08,,
관악구,P6038 5-5S 신림동 1417-1와 1418-28사이 (천주교정문),방범,37.48694766,126.9316828,1,2021-09-08,,
관악구,D2092 2-4S 청림동 14-46,방범,37.48695425,126.9584908,1,2021-09-08,,
관악구,T0002 1-2S 보라매동 967-7,방범,37.48696136,126.9348317,1,2021-09-08,,
관악구,T8001 3-3S 신사동 517-1, 신대방역 맞은편 신호등주에,방범,37.4869729,126.9135223,1,2021-09-08,
관악구,DC025 3-4S 보라매동 964-26,방범,37.48698054,126.9366756,1,2021-09-08,,
관악구,D2051 1-4R 성현동 40-7,방범,37.48698336,126.9560607,1,2021-09-08,,
관악구,DE054 1-1RXXC 은천동 1718,방범,37.48698565,126.9452648,1,2021-09-08,,
관악구,DC045 2-3S 신사동 478-19,방범,37.4869901,126.9181084,1,2021-09-08,,
관악구,DC025 1-4R 보라매동 964-26,방범,37.48699122,126.9365724,1,2021-09-08,,
관악구,P6038 3-5S 신림동 1417-1와 1418-28사이 (천주교정문),방범,37.4869916,126.9318144,1,2021-09-08,,
관악구,T0002 2-2S 보라매동 967-7,방범,37.48699268,126.9348933,1,2021-09-08,,
관악구,DC025 4-4S 보라매동 964-26,방범,37.48699653,126.936486,1,2021-09-08,,
관악구,D2092 4-4S 청림동 14-46,방범,37.4869999,126.9584318,1,2021-09-08,,
관악구,J3012 2-4UC 청림동 738-398,방범,37.48700175,126.9594716,1,2021-09-08,,
관악구,S0041 2-2SC 은천초교(은천동 633-10와 633-14),방범,37.48700584,126.941957,1,2021-09-08,,
관악구,D2051 3-4S 성현동 40-7,방범,37.4870069,126.9558809,1,2021-09-08,,
관악구,J2012 5-5UC 신사동 517-21,방범,37.48700872,126.9147454,1,2021-09-08,,
관악구,T8001 2-3S 신사동 517-1, 신대방역 맞은편 신호등주에,방범,37.48702653,126.9135133,1,2021-09-08,
관악구,P6038 1-1R 신림동 1417-1와 1418-28사이 (천주교정문),방범,37.48702755,126.9317416,1,2021-09-08,,
관악구,T8001 1-3S 신사동 517-1, 신대방역 맞은편 신호등주에,방범,37.48703017,126.9135985,1,2021-09-08,
관악구,P1014 2-4S 신림동 1456-3와 1457-31,방범,37.48703394,126.9234781,1,2021-09-08,,
관악구,P6023 3-3S 보라매동 966-10와 964-19 (사거리 966-10모퉁이),방범,37.48703773,126.9353452,1,2021-09-08,,
관악구,NA002 3-5U 중앙동 463-1, 더불유에스타워 부근,방범,37.48703855,126.9469158,1,2021-09-08,
관악구,DC045 3-3S 신사동 478-19,방범,37.4870428,126.9180422,1,2021-09-08,,
관악구,P6033 1-1RXXCL 신림동 1459-1와 1458-3,방범,37.48704884,126.926002,1,2021-09-08,,
관악구,S0041 1-2RXCL 은천초교(은천동 633-10와 633-14),방범,37.48705423,126.941958,1,2021-09-08,,
관악구,DC045 1-3S 신사동 478-19,방범,37.48706523,126.9181527,1,2021-09-08,,
관악구,J3012 3-4UC 청림동 738-398,방범,37.48706528,126.9596567,1,2021-09-08,,
관악구,DC025 2-4S 보라매동 964-26,방범,37.48706545,126.9366363,1,2021-09-08,,
관악구,D2051 2-4S 성현동 40-7,방범,37.48706612,126.9561585,1,2021-09-08,,
관악구,P6038 2-5S 신림동 1417-1와 1418-28사이 (천주교정문),방범,37.48706874,126.9316492,1,2021-09-08,,
관악구,DA002 3-3S 성현동 41-763,방범,37.48708002,126.954627,1,2021-09-08,,
